FLIGHT_DATE,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_CD,ARRIVAL_STATION_CD,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX
7/26/2025,9:51,Morning,BA,BA3924,LHR,FRA,Germany,Europe,SHORT,A320,0,7,173,3,9,35
6/5/2025,13:48,Lunchtime,BA,BA7771,LHR,HND,Japan,Asia,LONG,B777,8,49,178,0,1,10
8/13/2025,16:26,Afternoon,BA,BA7443,LHR,LAX,USA,North America,LONG,B777,0,48,224,1,10,37
8/4/2025,9:24,Morning,BA,BA3359,LHR,DFW,USA,North America,LONG,B787,8,48,200,0,6,25
9/9/2025,8:42,Morning,BA,BA1149,LHR,VIE,Austria,Europe,SHORT,A320,0,12,168,0,8,31
7/26/2025,8:15,Morning,BA,BA7271,LHR,ORD,USA,North America,LONG,A380,14,97,358,0,12,41
4/7/2025,13:08,Lunchtime,BA,BA9369,LHR,DFW,USA,North America,LONG,B777,0,48,224,0,1,11
7/8/2025,8:50,Morning,BA,BA4526,LHR,DXB,UAE,Middle East,LONG,B787,0,35,179,0,4,20
4/19/2025,7:22,Morning,BA,BA4072,LHR,MAD,Spain,Europe,SHORT,A320,0,13,167,0,10,37
4/4/2025,9:57,Morning,BA,BA1503,LHR,MAD,Spain,Europe,SHORT,A320,0,4,176,0,19,63
6/10/2025,19:14,Evening,BA,BA4451,LHR,LAX,USA,North America,LONG,B787,8,42,166,1,7,28
8/23/2025,14:01,Afternoon,BA,BA6716,LHR,LAX,USA,North America,LONG,B787,0,35,179,0,11,40
7/28/2025,22:25,Evening,BA,BA3776,LHR,MUC,Germany,Europe,SHORT,A320,0,20,160,2,7,29
10/14/2025,8:56,Morning,BA,BA8684,LHR,JFK,USA,North America,LONG,B777,0,32,304,0,18,61
6/8/2025,11:35,Morning,BA,BA2397,LHR,AMS,Netherlands,Europe,SHORT,A320,0,16,164,0,0,3
10/19/2025,11:05,Morning,BA,BA3447,LHR,MUC,Germany,Europe,SHORT,A320,0,2,178,1,8,32
9/28/2025,11:20,Morning,BA,BA2313,LHR,VIE,Austria,Europe,SHORT,A320,0,4,176,0,0,5
10/3/2025,8:54,Morning,BA,BA2722,LHR,JFK,USA,North America,LONG,B777,8,49,178,0,0,0
4/3/2025,13:30,Lunchtime,BA,BA3598,LHR,CDG,France,Europe,SHORT,A320,0,6,174,0,9,35
8/28/2025,14:19,Afternoon,BA,BA3593,LHR,IST,Turkey,Europe,SHORT,A320,0,11,169,1,9,32
10/26/2025,15:29,Afternoon,BA,BA2342,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,10,170,0,6,26
5/9/2025,13:10,Lunchtime,BA,BA5327,LHR,LAX,USA,North America,LONG,B777,0,32,300,0,7,29
9/28/2025,21:03,Evening,BA,BA4327,LHR,MUC,Germany,Europe,SHORT,A320,0,10,170,0,25,79
8/5/2025,21:31,Evening,BA,BA2387,LHR,ORD,USA,North America,LONG,A380,14,97,358,1,6,26
4/8/2025,10:49,Morning,BA,BA9130,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,11,38
10/19/2025,12:54,Lunchtime,BA,BA9187,LHR,FRA,Germany,Europe,SHORT,A320,0,9,171,0,4,20
7/8/2025,18:07,Evening,BA,BA5851,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,13,167,0,9,35
8/14/2025,22:24,Evening,BA,BA3774,LHR,VIE,Austria,Europe,SHORT,A320,0,6,174,0,6,27
4/7/2025,9:11,Morning,BA,BA6730,LHR,IST,Turkey,Europe,SHORT,A320,0,3,177,0,6,24
6/9/2025,10:06,Morning,BA,BA9307,LHR,BCN,Spain,Europe,SHORT,A320,0,14,166,1,18,59
10/13/2025,13:18,Lunchtime,BA,BA8891,LHR,IST,Turkey,Europe,SHORT,A320,0,20,160,0,14,49
7/26/2025,19:19,Evening,BA,BA8051,LHR,HND,Japan,Asia,LONG,B777,8,49,178,0,9,32
5/3/2025,18:02,Evening,BA,BA9284,LHR,JFK,USA,North America,LONG,B787,8,42,166,2,0,0
10/6/2025,19:44,Evening,BA,BA1962,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,12,168,0,6,25
10/18/2025,20:20,Evening,BA,BA1395,LHR,MUC,Germany,Europe,SHORT,A320,0,6,174,0,23,72
10/8/2025,22:59,Evening,BA,BA5718,LHR,ORD,USA,North America,LONG,A350,0,56,275,0,7,27
6/16/2025,14:56,Afternoon,BA,BA6569,LHR,HND,Japan,Asia,LONG,B777,0,48,224,0,14,48
5/12/2025,21:58,Evening,BA,BA2498,LHR,CDG,France,Europe,SHORT,A320,0,4,176,0,16,53
7/14/2025,19:09,Evening,BA,BA7142,LHR,MUC,Germany,Europe,SHORT,A320,0,14,166,0,9,34
10/5/2025,20:18,Evening,BA,BA4458,LHR,MUC,Germany,Europe,SHORT,A320,0,5,175,4,3,17
8/25/2025,20:23,Evening,BA,BA1690,LHR,VIE,Austria,Europe,SHORT,A320,0,16,164,2,0,0
5/3/2025,16:12,Afternoon,BA,BA7145,LHR,LAX,USA,North America,LONG,B777,0,32,300,1,12,41
7/9/2025,18:00,Evening,BA,BA5658,LHR,MUC,Germany,Europe,SHORT,A320,0,16,164,0,3,18
10/29/2025,9:20,Morning,BA,BA7266,LHR,FRA,Germany,Europe,SHORT,A320,0,9,171,0,9,33
6/26/2025,7:03,Morning,BA,BA9692,LHR,IST,Turkey,Europe,SHORT,A320,0,14,166,0,1,11
6/17/2025,22:43,Evening,BA,BA6811,LHR,DFW,USA,North America,LONG,B787,8,48,200,0,6,26
9/21/2025,13:15,Lunchtime,BA,BA1167,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,1,8,31
8/19/2025,17:24,Afternoon,BA,BA8420,LHR,FRA,Germany,Europe,SHORT,A320,0,7,173,0,9,34
7/17/2025,19:19,Evening,BA,BA2661,LHR,IST,Turkey,Europe,SHORT,A320,0,5,175,2,2,13
6/5/2025,20:50,Evening,BA,BA8567,LHR,LAX,USA,North America,LONG,A380,14,97,358,0,14,49
5/6/2025,16:35,Afternoon,BA,BA7783,LHR,AMS,Netherlands,Europe,SHORT,A320,0,13,167,0,5,21
9/21/2025,16:16,Afternoon,BA,BA4291,LHR,IST,Turkey,Europe,SHORT,A320,0,19,161,1,0,4
8/19/2025,20:40,Evening,BA,BA3746,LHR,MAD,Spain,Europe,SHORT,A320,0,12,168,0,7,29
9/30/2025,8:49,Morning,BA,BA4784,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,2,8,31
9/1/2025,21:12,Evening,BA,BA4915,LHR,AMS,Netherlands,Europe,SHORT,A320,0,7,173,4,9,33
4/4/2025,11:58,Morning,BA,BA7772,LHR,HND,Japan,Asia,LONG,B787,0,31,173,0,15,52
7/3/2025,16:11,Afternoon,BA,BA6268,LHR,IST,Turkey,Europe,SHORT,A320,0,7,173,0,6,27
8/9/2025,7:02,Morning,BA,BA3166,LHR,ORD,USA,North America,LONG,B787,0,35,179,0,7,28
8/30/2025,15:49,Afternoon,BA,BA6298,LHR,LAX,USA,North America,LONG,A350,0,56,275,1,2,13
4/10/2025,12:31,Lunchtime,BA,BA5397,LHR,MAD,Spain,Europe,SHORT,A320,0,15,165,0,12,43
5/23/2025,14:10,Afternoon,BA,BA8359,LHR,DFW,USA,North America,LONG,B787,8,48,200,1,9,33
8/24/2025,14:02,Afternoon,BA,BA2528,LHR,LAX,USA,North America,LONG,B777,0,32,304,0,5,24
5/10/2025,18:52,Evening,BA,BA8926,LHR,HND,Japan,Asia,LONG,B777,0,32,300,0,0,1
8/16/2025,6:49,Morning,BA,BA7562,LHR,AMS,Netherlands,Europe,SHORT,A320,0,11,169,1,16,53
6/16/2025,20:28,Evening,BA,BA4999,LHR,LAX,USA,North America,LONG,A350,0,56,275,0,1,11
5/13/2025,17:39,Afternoon,BA,BA1216,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,11,169,0,5,21
8/14/2025,15:17,Afternoon,BA,BA3113,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,0,10,36
9/10/2025,10:01,Morning,BA,BA2928,LHR,CDG,France,Europe,SHORT,A320,0,13,167,0,1,12
4/21/2025,20:51,Evening,BA,BA6757,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,5,175,0,0,7
9/8/2025,20:17,Evening,BA,BA6989,LHR,ORD,USA,North America,LONG,B787,0,35,179,0,0,0
4/22/2025,15:25,Afternoon,BA,BA7286,LHR,CDG,France,Europe,SHORT,A320,0,2,178,2,12,42
5/6/2025,10:11,Morning,BA,BA2611,LHR,DFW,USA,North America,LONG,B787,8,42,166,2,5,22
8/13/2025,13:59,Lunchtime,BA,BA4335,LHR,MAD,Spain,Europe,SHORT,A320,0,19,161,1,24,76
10/4/2025,7:53,Morning,BA,BA4014,LHR,MUC,Germany,Europe,SHORT,A320,0,2,178,0,2,15
4/8/2025,6:23,Morning,BA,BA4882,LHR,BCN,Spain,Europe,SHORT,A320,0,17,163,1,3,16
10/25/2025,6:32,Morning,BA,BA6977,LHR,DXB,UAE,Middle East,LONG,B777,0,32,304,0,5,21
8/29/2025,10:39,Morning,BA,BA6112,LHR,HND,Japan,Asia,LONG,B787,0,31,173,0,9,34
6/7/2025,11:44,Morning,BA,BA3179,LHR,FRA,Germany,Europe,SHORT,A320,0,5,175,0,5,23
10/13/2025,6:46,Morning,BA,BA9580,LHR,IST,Turkey,Europe,SHORT,A320,0,1,179,0,11,40
8/25/2025,6:03,Morning,BA,BA7808,LHR,LAX,USA,North America,LONG,B787,0,31,173,0,2,15
8/13/2025,15:10,Afternoon,BA,BA2927,LHR,CDG,France,Europe,SHORT,A320,0,4,176,0,0,9
5/2/2025,14:14,Afternoon,BA,BA7541,LHR,DXB,UAE,Middle East,LONG,B787,8,48,200,3,0,2
7/7/2025,12:06,Lunchtime,BA,BA3552,LHR,FRA,Germany,Europe,SHORT,A320,0,0,180,0,0,0
6/23/2025,10:20,Morning,BA,BA9795,LHR,LAX,USA,North America,LONG,B787,0,31,173,2,5,22
7/6/2025,21:10,Evening,BA,BA4459,LHR,CDG,France,Europe,SHORT,A320,0,3,177,0,6,26
10/29/2025,15:04,Afternoon,BA,BA6801,LHR,MAD,Spain,Europe,SHORT,A320,0,8,172,0,4,20
8/19/2025,6:46,Morning,BA,BA2819,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,15,50
9/22/2025,13:35,Lunchtime,BA,BA6313,LHR,DXB,UAE,Middle East,LONG,B787,0,31,173,1,14,49
7/7/2025,19:37,Evening,BA,BA5239,LHR,BCN,Spain,Europe,SHORT,A320,0,14,166,0,6,25
7/29/2025,10:14,Morning,BA,BA9156,LHR,BCN,Spain,Europe,SHORT,A320,0,13,167,0,0,2
4/19/2025,22:44,Evening,BA,BA4695,LHR,CDG,France,Europe,SHORT,A320,0,18,162,0,5,21
9/14/2025,21:00,Evening,BA,BA2342,LHR,LAX,USA,North America,LONG,B777,0,32,304,0,4,21
4/28/2025,9:05,Morning,BA,BA2971,LHR,CDG,France,Europe,SHORT,A320,0,7,173,1,4,20
8/10/2025,21:34,Evening,BA,BA2228,LHR,JFK,USA,North America,LONG,B787,8,48,200,0,4,19
7/10/2025,18:40,Evening,BA,BA8464,LHR,BCN,Spain,Europe,SHORT,A320,0,12,168,0,4,20
4/11/2025,15:39,Afternoon,BA,BA3305,LHR,CDG,France,Europe,SHORT,A320,0,0,180,2,6,24
8/9/2025,15:25,Afternoon,BA,BA9098,LHR,DXB,UAE,Middle East,LONG,A350,0,56,275,0,4,20
5/19/2025,21:48,Evening,BA,BA9594,LHR,VIE,Austria,Europe,SHORT,A320,0,5,175,1,9,34
4/25/2025,16:27,Afternoon,BA,BA1209,LHR,MAD,Spain,Europe,SHORT,A320,0,18,162,1,10,36
4/2/2025,15:15,Afternoon,BA,BA6622,LHR,VIE,Austria,Europe,SHORT,A320,0,6,174,3,3,16
9/18/2025,7:18,Morning,BA,BA3819,LHR,BCN,Spain,Europe,SHORT,A320,0,10,170,0,15,50
5/28/2025,9:37,Morning,BA,BA7027,LHR,HND,Japan,Asia,LONG,B787,8,42,166,0,2,15
8/10/2025,14:10,Afternoon,BA,BA3053,LHR,ORD,USA,North America,LONG,B787,8,48,200,0,0,5
9/10/2025,12:05,Lunchtime,BA,BA6751,LHR,AMS,Netherlands,Europe,SHORT,A320,0,10,170,1,10,36
8/16/2025,10:31,Morning,BA,BA5790,LHR,JFK,USA,North America,LONG,A380,14,97,358,0,3,18
4/25/2025,16:50,Afternoon,BA,BA6085,LHR,DXB,UAE,Middle East,LONG,B777,0,32,304,0,10,35
10/21/2025,22:24,Evening,BA,BA6631,LHR,MUC,Germany,Europe,SHORT,A320,0,12,168,1,0,0
8/30/2025,8:41,Morning,BA,BA4573,LHR,BCN,Spain,Europe,SHORT,A320,0,7,173,0,15,52
5/5/2025,14:20,Afternoon,BA,BA3791,LHR,CDG,France,Europe,SHORT,A320,0,14,166,2,11,41
4/24/2025,11:45,Morning,BA,BA7131,LHR,AMS,Netherlands,Europe,SHORT,A320,0,12,168,1,0,7
5/15/2025,10:18,Morning,BA,BA6985,LHR,HND,Japan,Asia,LONG,B787,0,31,173,0,0,7
5/2/2025,22:15,Evening,BA,BA7730,LHR,DFW,USA,North America,LONG,B787,8,42,166,0,17,56
9/9/2025,21:49,Evening,BA,BA8539,LHR,BCN,Spain,Europe,SHORT,A320,0,11,169,0,4,19
5/30/2025,20:29,Evening,BA,BA9146,LHR,VIE,Austria,Europe,SHORT,A320,0,18,162,5,3,17
7/10/2025,12:51,Lunchtime,BA,BA7111,LHR,MAD,Spain,Europe,SHORT,A320,0,11,169,0,0,0
10/30/2025,13:01,Lunchtime,BA,BA3762,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,13,167,0,6,25
9/21/2025,16:46,Afternoon,BA,BA6405,LHR,HND,Japan,Asia,LONG,B777,0,48,224,1,7,27
8/25/2025,6:32,Morning,BA,BA8947,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,13,167,2,12,41
6/5/2025,16:56,Afternoon,BA,BA3731,LHR,LAX,USA,North America,LONG,A350,0,56,275,1,0,8
4/8/2025,20:00,Evening,BA,BA9383,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,17,163,1,0,7
9/7/2025,8:25,Morning,BA,BA7943,LHR,HND,Japan,Asia,LONG,B787,8,42,166,0,10,37
4/22/2025,20:59,Evening,BA,BA7192,LHR,MUC,Germany,Europe,SHORT,A320,0,14,166,0,13,46
9/6/2025,15:56,Afternoon,BA,BA8778,LHR,MAD,Spain,Europe,SHORT,A320,0,17,163,0,0,6
5/7/2025,15:47,Afternoon,BA,BA9124,LHR,FRA,Germany,Europe,SHORT,A320,0,4,176,2,14,47
6/26/2025,11:30,Morning,BA,BA4896,LHR,FRA,Germany,Europe,SHORT,A320,0,19,161,1,8,31
5/10/2025,18:43,Evening,BA,BA7385,LHR,FRA,Germany,Europe,SHORT,A320,0,5,175,1,14,47
7/15/2025,9:02,Morning,BA,BA9795,LHR,FRA,Germany,Europe,SHORT,A320,0,1,179,1,7,29
6/11/2025,14:58,Afternoon,BA,BA7056,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,16,164,0,0,0
10/4/2025,11:35,Morning,BA,BA2167,LHR,BCN,Spain,Europe,SHORT,A320,0,0,180,0,7,28
8/20/2025,14:37,Afternoon,BA,BA9628,LHR,MAD,Spain,Europe,SHORT,A320,0,0,180,0,14,47
9/13/2025,9:12,Morning,BA,BA2244,LHR,AMS,Netherlands,Europe,SHORT,A320,0,0,180,0,3,16
6/4/2025,16:32,Afternoon,BA,BA2708,LHR,HND,Japan,Asia,LONG,A350,0,56,275,1,6,24
5/8/2025,22:20,Evening,BA,BA6569,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,5,175,0,7,28
6/27/2025,15:45,Afternoon,BA,BA6483,LHR,VIE,Austria,Europe,SHORT,A320,0,9,171,1,0,0
5/4/2025,11:15,Morning,BA,BA7533,LHR,DFW,USA,North America,LONG,B777,8,49,178,1,17,56
6/19/2025,8:26,Morning,BA,BA4180,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,3,177,0,3,16
6/26/2025,7:56,Morning,BA,BA1401,LHR,IST,Turkey,Europe,SHORT,A320,0,3,177,0,11,38
5/24/2025,10:45,Morning,BA,BA1363,LHR,HND,Japan,Asia,LONG,B777,0,32,300,0,7,29
8/5/2025,15:37,Afternoon,BA,BA3981,LHR,MAD,Spain,Europe,SHORT,A320,0,17,163,0,15,50
5/25/2025,7:48,Morning,BA,BA9069,LHR,ORD,USA,North America,LONG,A350,0,56,275,1,10,37
10/9/2025,6:50,Morning,BA,BA2714,LHR,MAD,Spain,Europe,SHORT,A320,0,11,169,0,6,27
7/26/2025,6:24,Morning,BA,BA5388,LHR,HND,Japan,Asia,LONG,B787,0,35,179,1,3,16
10/4/2025,8:15,Morning,BA,BA5876,LHR,CDG,France,Europe,SHORT,A320,0,14,166,1,12,43
7/5/2025,15:11,Afternoon,BA,BA8055,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,18,162,0,0,1
9/3/2025,16:28,Afternoon,BA,BA3729,LHR,DFW,USA,North America,LONG,A350,0,56,275,1,11,40
4/2/2025,12:06,Lunchtime,BA,BA3726,LHR,VIE,Austria,Europe,SHORT,A320,0,16,164,1,2,13
9/10/2025,9:45,Morning,BA,BA1952,LHR,LAX,USA,North America,LONG,B777,0,32,304,1,15,50
10/4/2025,9:12,Morning,BA,BA7337,LHR,ORD,USA,North America,LONG,B777,0,48,224,0,9,33
9/29/2025,10:42,Morning,BA,BA5687,LHR,ORD,USA,North America,LONG,A350,0,56,275,0,11,40
10/21/2025,8:58,Morning,BA,BA1600,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,19,161,0,8,32
10/28/2025,13:14,Lunchtime,BA,BA6097,LHR,CDG,France,Europe,SHORT,A320,0,14,166,0,0,3
10/25/2025,12:24,Lunchtime,BA,BA1875,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,1,3,17
10/24/2025,19:46,Evening,BA,BA7517,LHR,FRA,Germany,Europe,SHORT,A320,0,9,171,1,11,41
10/5/2025,10:16,Morning,BA,BA6717,LHR,AMS,Netherlands,Europe,SHORT,A320,0,12,168,2,9,33
10/1/2025,21:23,Evening,BA,BA6020,LHR,MUC,Germany,Europe,SHORT,A320,0,9,171,0,14,49
7/21/2025,12:59,Lunchtime,BA,BA3052,LHR,VIE,Austria,Europe,SHORT,A320,0,7,173,0,10,37
8/4/2025,7:49,Morning,BA,BA5288,LHR,HND,Japan,Asia,LONG,B777,0,32,300,1,2,15
10/15/2025,13:25,Lunchtime,BA,BA2551,LHR,LAX,USA,North America,LONG,B787,8,42,166,0,3,18
7/14/2025,13:07,Lunchtime,BA,BA7612,LHR,JFK,USA,North America,LONG,B777,0,32,300,0,8,32
4/25/2025,16:46,Afternoon,BA,BA3307,LHR,HND,Japan,Asia,LONG,B777,0,48,224,0,0,0
8/8/2025,14:45,Afternoon,BA,BA6024,LHR,AMS,Netherlands,Europe,SHORT,A320,0,14,166,0,17,56
9/9/2025,11:42,Morning,BA,BA1040,LHR,DXB,UAE,Middle East,LONG,B787,8,42,166,1,10,37
6/19/2025,11:45,Morning,BA,BA9913,LHR,HND,Japan,Asia,LONG,B777,0,32,304,0,14,49
7/29/2025,8:17,Morning,BA,BA3994,LHR,ORD,USA,North America,LONG,B787,0,35,179,1,0,6
8/18/2025,6:22,Morning,BA,BA5400,LHR,JFK,USA,North America,LONG,B787,0,31,173,1,15,50
7/30/2025,12:13,Lunchtime,BA,BA9672,LHR,BCN,Spain,Europe,SHORT,A320,0,9,171,0,20,65
9/7/2025,18:58,Evening,BA,BA3560,LHR,FRA,Germany,Europe,SHORT,A320,0,4,176,2,1,10
6/21/2025,11:59,Morning,BA,BA8960,LHR,HND,Japan,Asia,LONG,B777,0,48,224,0,12,42
8/30/2025,22:05,Evening,BA,BA8934,LHR,LAX,USA,North America,LONG,B777,8,49,178,2,8,30
6/11/2025,21:55,Evening,BA,BA1576,LHR,DFW,USA,North America,LONG,A350,0,56,275,0,0,6
5/21/2025,8:56,Morning,BA,BA2685,LHR,HND,Japan,Asia,LONG,B777,0,32,304,0,10,38
10/1/2025,16:52,Afternoon,BA,BA1481,LHR,CDG,France,Europe,SHORT,A320,0,10,170,0,12,43
8/26/2025,21:32,Evening,BA,BA8013,LHR,MAD,Spain,Europe,SHORT,A320,0,18,162,1,4,21
8/3/2025,17:20,Afternoon,BA,BA4702,LHR,MAD,Spain,Europe,SHORT,A320,0,18,162,0,14,48
9/10/2025,16:09,Afternoon,BA,BA1546,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,0,0,4
7/10/2025,11:14,Morning,BA,BA7735,LHR,CDG,France,Europe,SHORT,A320,0,13,167,2,0,7
9/27/2025,15:37,Afternoon,BA,BA3535,LHR,BCN,Spain,Europe,SHORT,A320,0,6,174,0,9,32
6/30/2025,14:14,Afternoon,BA,BA7370,LHR,HND,Japan,Asia,LONG,B787,8,42,166,0,8,31
10/27/2025,20:33,Evening,BA,BA6477,LHR,LAX,USA,North America,LONG,B787,8,48,200,0,4,19
7/26/2025,6:01,Morning,BA,BA7154,LHR,LAX,USA,North America,LONG,B787,8,48,200,0,12,43
10/15/2025,14:25,Afternoon,BA,BA6162,LHR,MUC,Germany,Europe,SHORT,A320,0,19,161,0,11,39
9/2/2025,20:12,Evening,BA,BA3617,LHR,CDG,France,Europe,SHORT,A320,0,15,165,0,12,44
6/7/2025,22:06,Evening,BA,BA4576,LHR,HND,Japan,Asia,LONG,B777,0,32,300,3,7,28
7/24/2025,7:16,Morning,BA,BA4606,LHR,JFK,USA,North America,LONG,B777,0,32,300,1,11,40
9/18/2025,22:57,Evening,BA,BA2670,LHR,MAD,Spain,Europe,SHORT,A320,0,5,175,0,5,23
4/27/2025,19:28,Evening,BA,BA9544,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,19,62
8/11/2025,10:39,Morning,BA,BA3608,LHR,BCN,Spain,Europe,SHORT,A320,0,1,179,3,3,18
10/6/2025,9:50,Morning,BA,BA4556,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,18,162,1,19,63
7/4/2025,12:20,Lunchtime,BA,BA8193,LHR,CDG,France,Europe,SHORT,A320,0,18,162,2,8,31
7/26/2025,20:15,Evening,BA,BA4254,LHR,FRA,Germany,Europe,SHORT,A320,0,4,176,0,0,9
10/5/2025,11:39,Morning,BA,BA4592,LHR,MUC,Germany,Europe,SHORT,A320,0,3,177,1,15,52
7/5/2025,16:57,Afternoon,BA,BA6863,LHR,FRA,Germany,Europe,SHORT,A320,0,8,172,1,8,32
7/15/2025,12:25,Lunchtime,BA,BA7794,LHR,MAD,Spain,Europe,SHORT,A320,0,6,174,0,12,44
10/10/2025,22:12,Evening,BA,BA9721,LHR,MAD,Spain,Europe,SHORT,A320,0,9,171,0,14,49
4/7/2025,18:48,Evening,BA,BA1683,LHR,LAX,USA,North America,LONG,B777,0,32,300,0,10,36
4/4/2025,22:41,Evening,BA,BA7338,LHR,VIE,Austria,Europe,SHORT,A320,0,15,165,0,5,21
4/13/2025,20:23,Evening,BA,BA9798,LHR,CDG,France,Europe,SHORT,A320,0,10,170,1,13,46
5/12/2025,18:20,Evening,BA,BA1457,LHR,BCN,Spain,Europe,SHORT,A320,0,0,180,1,8,30
7/28/2025,6:02,Morning,BA,BA4514,LHR,FRA,Germany,Europe,SHORT,A320,0,3,177,1,12,41
9/17/2025,10:59,Morning,BA,BA7306,LHR,FRA,Germany,Europe,SHORT,A320,0,8,172,1,0,0
4/28/2025,21:41,Evening,BA,BA4628,LHR,LAX,USA,North America,LONG,B787,8,42,166,0,10,37
8/14/2025,11:25,Morning,BA,BA4072,LHR,MAD,Spain,Europe,SHORT,A320,0,4,176,0,4,20
5/25/2025,13:44,Lunchtime,BA,BA6649,LHR,ORD,USA,North America,LONG,B787,8,42,166,1,17,56
6/1/2025,22:30,Evening,BA,BA6165,LHR,VIE,Austria,Europe,SHORT,A320,0,14,166,0,11,40
7/8/2025,16:59,Afternoon,BA,BA2003,LHR,DXB,UAE,Middle East,LONG,B787,8,42,166,0,9,34
6/4/2025,11:07,Morning,BA,BA5878,LHR,MAD,Spain,Europe,SHORT,A320,0,16,164,0,10,38
4/27/2025,21:40,Evening,BA,BA4261,LHR,HND,Japan,Asia,LONG,B777,0,48,224,0,2,15
6/27/2025,22:17,Evening,BA,BA1217,LHR,MUC,Germany,Europe,SHORT,A320,0,0,180,1,17,56
6/19/2025,21:27,Evening,BA,BA8753,LHR,BCN,Spain,Europe,SHORT,A320,0,5,175,0,19,61
6/30/2025,13:33,Lunchtime,BA,BA8428,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,4,176,0,10,36
5/30/2025,17:57,Afternoon,BA,BA1602,LHR,LAX,USA,North America,LONG,B777,0,32,300,3,16,55
7/18/2025,6:22,Morning,BA,BA2759,LHR,MAD,Spain,Europe,SHORT,A320,0,10,170,1,5,21
9/8/2025,18:00,Evening,BA,BA5821,LHR,LAX,USA,North America,LONG,B777,0,32,300,1,3,18
8/8/2025,21:22,Evening,BA,BA1969,LHR,CDG,France,Europe,SHORT,A320,0,15,165,0,8,31
6/19/2025,14:47,Afternoon,BA,BA1225,LHR,VIE,Austria,Europe,SHORT,A320,0,12,168,1,10,37
9/10/2025,7:33,Morning,BA,BA4252,LHR,ORD,USA,North America,LONG,B787,0,31,173,1,6,24
8/29/2025,9:40,Morning,BA,BA3268,LHR,VIE,Austria,Europe,SHORT,A320,0,1,179,0,11,39
8/7/2025,16:34,Afternoon,BA,BA3817,LHR,FRA,Germany,Europe,SHORT,A320,0,12,168,3,9,35
10/3/2025,15:42,Afternoon,BA,BA2549,LHR,HND,Japan,Asia,LONG,B787,0,31,173,0,2,15
10/7/2025,22:09,Evening,BA,BA9135,LHR,FRA,Germany,Europe,SHORT,A320,0,7,173,2,11,38
9/10/2025,18:43,Evening,BA,BA2515,LHR,VIE,Austria,Europe,SHORT,A320,0,17,163,0,12,44
6/19/2025,13:59,Lunchtime,BA,BA6724,LHR,DFW,USA,North America,LONG,B777,0,48,224,0,9,33
5/5/2025,17:06,Afternoon,BA,BA7510,LHR,ORD,USA,North America,LONG,B787,0,35,179,0,14,48
10/16/2025,21:15,Evening,BA,BA6562,LHR,JFK,USA,North America,LONG,B777,8,49,178,0,1,11
9/24/2025,7:47,Morning,BA,BA7170,LHR,VIE,Austria,Europe,SHORT,A320,0,13,167,0,10,38
7/26/2025,14:14,Afternoon,BA,BA3044,LHR,JFK,USA,North America,LONG,B777,0,32,300,6,1,12
4/18/2025,14:50,Afternoon,BA,BA4772,LHR,JFK,USA,North America,LONG,B787,8,48,200,3,2,13
10/26/2025,11:35,Morning,BA,BA6915,LHR,JFK,USA,North America,LONG,A350,0,56,275,3,4,20
10/19/2025,6:27,Morning,BA,BA6815,LHR,VIE,Austria,Europe,SHORT,A320,0,4,176,0,3,16
5/23/2025,21:28,Evening,BA,BA7266,LHR,FRA,Germany,Europe,SHORT,A320,0,7,173,4,5,22
10/20/2025,14:54,Afternoon,BA,BA8785,LHR,DFW,USA,North America,LONG,B777,8,49,178,0,7,27
4/30/2025,6:52,Morning,BA,BA5123,LHR,DFW,USA,North America,LONG,B787,0,35,179,1,12,43
6/17/2025,14:42,Afternoon,BA,BA9436,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,18,162,0,6,25
